OBJECTID,SUBZONE_NO,SUBZONE_N,SUBZONE_C,CA_IND,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C,INC_CRC,FMEL_UPD_D,SHAPE.AREA,SHAPE.LEN,area_sq_km,heritage_tree_count,heritage_trees_per_sq_km,hdb_building_count,heritage_trees_per_100_hdb_buildings,tree_proxy_warning
676,12,DEPOT ROAD,BMSZ12,N,BUKIT MERAH,BM,CENTRAL REGION,CR,C22DED671DE2A940,20191223152313,442297.50955582,4281.6672891471,0.4453,0,0.0,26,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
677,2,BUKIT MERAH,BMSZ02,N,BUKIT MERAH,BM,CENTRAL REGION,CR,085EF219A5A1AEAD,20191223152313,411722.83024252,3074.96323445995,0.4145,0,0.0,14,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
678,3,CHINATOWN,OTSZ03,Y,OUTRAM,OT,CENTRAL REGION,CR,EF2B9A91AF49E025,20191223152313,587222.67934411,4297.59989784309,0.5912,2,3.383,24,8.333,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
679,4,PHILLIP,DTSZ04,Y,DOWNTOWN CORE,DT,CENTRAL REGION,CR,615D4EDDEF809F8E,20191223152313,39437.93527025,871.554887795858,0.0397,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
680,5,RAFFLES PLACE,DTSZ05,Y,DOWNTOWN CORE,DT,CENTRAL REGION,CR,72107B11807074F4,20191223152313,188767.489705965,1872.75216119823,0.19,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
681,4,CHINA SQUARE,OTSZ04,Y,OUTRAM,OT,CENTRAL REGION,CR,B609DF5587626C8F,20191223152313,133006.9360119,1605.27969733802,0.1339,0,0.0,8,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
682,10,TIONG BAHRU,BMSZ10,N,BUKIT MERAH,BM,CENTRAL REGION,CR,A0FB4B68155D164A,20191223152313,448127.584441035,3303.21489952047,0.4511,1,2.217,96,1.042,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
683,12,BAYFRONT SUBZONE,DTSZ12,Y,DOWNTOWN CORE,DT,CENTRAL REGION,CR,197F5E664DA4D5E1,20191223152313,521200.52237653,2897.12642569071,0.5247,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
684,4,TIONG BAHRU STATION,BMSZ04,N,BUKIT MERAH,BM,CENTRAL REGION,CR,91FFE927ABE3E4DB,20191223152313,350787.561421155,2506.68791910126,0.3532,0,0.0,47,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
685,6,CLIFFORD PIER,DTSZ06,Y,DOWNTOWN CORE,DT,CENTRAL REGION,CR,945CC212CA80626F,20191223152313,261843.89681611,2405.99092471241,0.2636,1,3.794,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
686,1,MARINA SOUTH,MSSZ01,Y,MARINA SOUTH,MS,CENTRAL REGION,CR,67FE75A3AEF0E9CF,20191223152313,1630379.62789868,5267.05755898266,1.6414,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
641,13,NICOLL,DTSZ13,Y,DOWNTOWN CORE,DT,CENTRAL REGION,CR,94E36ACCD57D0F01,20210910170416,614923.60017392,3613.26349408123,0.6191,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
642,1,MARINA EAST,MESZ01,Y,MARINA EAST,ME,CENTRAL REGION,CR,4FB7E5B1B9455DE0,20191223152313,1844041.73808314,6470.94946823041,1.8565,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
643,5,INSTITUTION HILL,RVSZ05,Y,RIVER VALLEY,RV,CENTRAL REGION,CR,C3C22D1EE31757BD,20191223152313,392563.339760415,2842.52550487629,0.3952,1,2.53,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
644,1,ROBERTSON QUAY,SRSZ01,Y,SINGAPORE RIVER,SR,CENTRAL REGION,CR,87306ABAF4B67E2E,20191223152313,506588.959066285,4995.7579035481,0.51,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
645,1,JURONG ISLAND AND BUKOM,WISZ01,N,WESTERN ISLANDS,WI,WEST REGION,WR,C87E378D3456FC35,20191223152313,36639387.1213671,67154.6997538746,36.8862,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
646,2,FORT CANNING,MUSZ02,Y,MUSEUM,MU,CENTRAL REGION,CR,8E8F2616FFA9E019,20191223152313,388733.20297163,2630.43318811403,0.3914,15,38.324,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
647,1,PEARL'S HILL,OTSZ01,Y,OUTRAM,OT,CENTRAL REGION,CR,ED2536F8ABCA2B36,20191223152313,561608.55967757,3521.96691981115,0.5654,1,1.769,21,4.762,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
648,3,BOAT QUAY,SRSZ03,Y,SINGAPORE RIVER,SR,CENTRAL REGION,CR,C35FEFF02B13E0E5,20191223152313,160807.497729235,1740.92576615503,0.1619,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
649,8,HENDERSON HILL,BMSZ08,N,BUKIT MERAH,BM,CENTRAL REGION,CR,003CF156995CD34B,20191223152313,595246.72253225,3314.38768367395,0.5993,2,3.337,36,5.556,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
650,3,REDHILL,BMSZ03,N,BUKIT MERAH,BM,CENTRAL REGION,CR,C6B514E777179822,20191223152313,387611.59573991,2825.25475237324,0.3902,0,0.0,32,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
651,7,ALEXANDRA HILL,BMSZ07,N,BUKIT MERAH,BM,CENTRAL REGION,CR,9D286521EF5E3B59,20191223152313,1030378.78602971,4428.91343557513,1.0373,1,0.964,54,1.852,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
652,9,BUKIT HO SWEE,BMSZ09,N,BUKIT MERAH,BM,CENTRAL REGION,CR,203F8FCDF99869D8,20191223152313,551732.0530243,3275.31248637977,0.5555,0,0.0,58,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
653,2,CLARKE QUAY,SRSZ02,Y,SINGAPORE RIVER,SR,CENTRAL REGION,CR,E9518B8F24162258,20191223152313,290184.653959555,2208.61929915161,0.2921,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
654,13,PASIR PANJANG 1,QTSZ13,N,QUEENSTOWN,QT,CENTRAL REGION,CR,1F721290C421BFAB,20191223152313,1084792.32058662,6571.32308201611,1.0921,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
655,7,QUEENSWAY,QTSZ07,N,QUEENSTOWN,QT,CENTRAL REGION,CR,E808AF663CFB9897,20191223152313,628893.466899605,3447.21856256781,0.6331,1,1.58,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
656,5,MARINA EAST (MP),MPSZ05,N,MARINE PARADE,MP,CENTRAL REGION,CR,B53EBCDBCF99A0B9,20191223152313,1590339.85463103,6657.10846748058,1.6011,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
657,3,SUDONG,WISZ03,N,WESTERN ISLANDS,WI,WEST REGION,WR,F718C723E08FBD51,20191223152313,4207271.09352996,24759.0657972973,4.2356,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
658,2,SEMAKAU,WISZ02,N,WESTERN ISLANDS,WI,WEST REGION,WR,052DA66CF07E9FEF,20191223152313,4963787.17297095,18703.679614194,4.9972,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
659,2,SOUTHERN GROUP,SISZ02,N,SOUTHERN ISLANDS,SI,CENTRAL REGION,CR,69E4DC0E948CA0EA,20191223152313,2206353.55475402,25401.9193492362,2.2212,8,3.602,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
660,1,SENTOSA,SISZ01,N,SOUTHERN ISLANDS,SI,CENTRAL REGION,CR,BF42BFC834B5C379,20191223152313,4919832.81545505,17522.9423901308,4.953,21,4.24,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
661,17,CITY TERMINALS,BMSZ17,N,BUKIT MERAH,BM,CENTRAL REGION,CR,3B584A6552569599,20191223152313,3451567.5796878,16841.5468035931,3.4748,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
662,10,ANSON,DTSZ10,Y,DOWNTOWN CORE,DT,CENTRAL REGION,CR,64CCF255D5D88DD3,20191223152313,103238.48204415,1586.10005449529,0.1039,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
663,1,STRAITS VIEW,SVSZ01,Y,STRAITS VIEW,SV,CENTRAL REGION,CR,7BFD117B11503D17,20191223152313,1127296.86614854,5247.60301830453,1.1349,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
664,1,MARITIME SQUARE,BMSZ01,N,BUKIT MERAH,BM,CENTRAL REGION,CR,97D628BCCCE96805,20191223152313,2698655.02862209,13704.7692225536,2.7169,6,2.208,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
665,15,TELOK BLANGAH RISE,BMSZ15,N,BUKIT MERAH,BM,CENTRAL REGION,CR,E78FC6BA51F16BAF,20191223152313,533462.681706585,3711.90189334053,0.5371,0,0.0,32,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
666,9,TANJONG PAGAR,DTSZ09,Y,DOWNTOWN CORE,DT,CENTRAL REGION,CR,4FFE6642FB35D40A,20191223152313,145518.663867505,1787.71045089011,0.1465,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
667,16,EVERTON PARK,BMSZ16,N,BUKIT MERAH,BM,CENTRAL REGION,CR,CF9CAD50B0D9A528,20191223152313,635704.05666729,3776.68338771042,0.64,3,4.688,31,9.677,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
668,14,TELOK BLANGAH WAY,BMSZ14,N,BUKIT MERAH,BM,CENTRAL REGION,CR,0F0735F1BDDF53C7,20191223152313,276826.81246106,2290.22726175619,0.2787,0,0.0,34,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
669,7,MAXWELL,DTSZ07,Y,DOWNTOWN CORE,DT,CENTRAL REGION,CR,7CEE617FDEF0DCD9,20191223152313,63664.96634692,1419.80185226066,0.0641,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
670,8,CECIL,DTSZ08,Y,DOWNTOWN CORE,DT,CENTRAL REGION,CR,CFF27FB39876FD00,20191223152313,196619.863211295,2116.09466404134,0.1979,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
671,11,KAMPONG TIONG BAHRU,BMSZ11,N,BUKIT MERAH,BM,CENTRAL REGION,CR,CF28DD4E7898CC7B,20191223152313,365333.42619067,3304.06046472519,0.3678,1,2.719,33,3.03,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
672,13,TELOK BLANGAH DRIVE,BMSZ13,N,BUKIT MERAH,BM,CENTRAL REGION,CR,45A0C762C61CD09C,20191223152313,1455032.96260297,5318.27629260588,1.4648,1,0.683,71,1.408,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
673,14,PASIR PANJANG 2,QTSZ14,N,QUEENSTOWN,QT,CENTRAL REGION,CR,45FFDCC314E73BC1,20191223152313,853206.573285305,5797.2313189292,0.859,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
674,11,CENTRAL SUBZONE,DTSZ11,Y,DOWNTOWN CORE,DT,CENTRAL REGION,CR,8EFE9EC1AEF2DA0A,20191223152313,1070723.25634918,5002.01615113678,1.0779,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
675,5,SINGAPORE GENERAL HOSPITAL,BMSZ05,N,BUKIT MERAH,BM,CENTRAL REGION,CR,14ADFD60AD7D4564,20191223152313,533013.09483045,2914.61100750821,0.5366,1,1.864,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
708,1,BUGIS,DTSZ01,Y,DOWNTOWN CORE,DT,CENTRAL REGION,CR,E042FEB6C937D5A5,20191223152313,280174.766696235,2658.88164763113,0.2821,0,0.0,3,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
709,10,VICTORIA,RCSZ10,Y,ROCHOR,RC,CENTRAL REGION,CR,DD1436D810825828,20191223152313,214250.29812847,2093.77023341902,0.2157,0,0.0,10,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
710,2,PATERSON,RVSZ02,Y,RIVER VALLEY,RV,CENTRAL REGION,CR,350FD169665248C4,20191223152313,173121.77361984,1753.92708040725,0.1743,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
711,4,EAST COAST,MPSZ04,N,MARINE PARADE,MP,CENTRAL REGION,CR,768CE19AACFCB9EB,20191223152313,591778.99973261,5333.00867128974,0.5958,1,1.678,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
712,11,NATIONAL UNIVERSITY OF S'PORE,QTSZ11,N,QUEENSTOWN,QT,CENTRAL REGION,CR,34C6C5F0522C17CC,20191223152313,1753481.99736736,5603.71970072855,1.7653,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
713,1,ONE TREE HILL,RVSZ01,Y,RIVER VALLEY,RV,CENTRAL REGION,CR,0FF5E50B9581D2BE,20191223152313,340743.3416451,2464.41309401617,0.343,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
721,3,COMMONWEALTH,QTSZ03,N,QUEENSTOWN,QT,CENTRAL REGION,CR,DAF960E8C9C1185B,20191223152313,310534.00600636,2713.42959714529,0.3126,0,0.0,41,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
722,10,DOVER,QTSZ10,N,QUEENSTOWN,QT,CENTRAL REGION,CR,74316BCC24EB8F2B,20191223152313,1380336.24927553,5707.0423309501,1.3896,1,0.72,28,3.571,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
723,3,RIDOUT,TNSZ03,N,TANGLIN,TN,CENTRAL REGION,CR,42520E242EDEBED3,20191223152313,1951760.46924205,6449.36600801119,1.9649,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
724,4,CAIRNHILL,NTSZ04,Y,NEWTON,NT,CENTRAL REGION,CR,048BF290C67C84DF,20191223152313,451537.639009435,3848.00075563436,0.4546,1,2.2,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
725,8,CLEMENTI WEST,CLSZ08,N,CLEMENTI,CL,WEST REGION,WR,9844525651CE97F3,20191223152313,697501.718549675,5211.86752842335,0.7022,0,0.0,33,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
726,5,MONK'S HILL,NTSZ05,Y,NEWTON,NT,CENTRAL REGION,CR,A78B6BF20ACDDAE4,20191223152313,172654.817695655,2440.83375121122,0.1738,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
727,7,SIGLAP,BDSZ07,N,BEDOK,BD,EAST REGION,ER,B942232EDE4E5370,20191223152313,1097833.70463992,5436.89062669661,1.1052,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
728,7,CLEMENTI WOODS,CLSZ07,N,CLEMENTI,CL,WEST REGION,WR,DC54AB3BA38C575E,20191223152313,1057996.4305925,5278.46037141917,1.0651,0,0.0,40,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
729,5,PIONEER SECTOR,PNSZ05,N,PIONEER,PN,WEST REGION,WR,FF2D0D1BE0A80ECC,20191223152313,2796798.57888196,8501.88981184918,2.8156,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
730,11,PENJURU CRESCENT,JESZ11,N,JURONG EAST,JE,WEST REGION,WR,F22E2093EA6EBF3B,20191223152313,3050993.13226377,9844.99070772667,3.0716,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
731,1,ORANGE GROVE,NTSZ01,Y,NEWTON,NT,CENTRAL REGION,CR,136BF08C36E3A625,20191223152313,336221.49409638,2476.24629755557,0.3385,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
732,4,KAMPONG BUGIS,KLSZ04,N,KALLANG,KL,CENTRAL REGION,CR,FEA1ED8D08BDA85C,20191223152313,742203.0254655,4021.13357275431,0.7472,0,0.0,8,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
714,12,KENT RIDGE,QTSZ12,N,QUEENSTOWN,QT,CENTRAL REGION,CR,601BA309A1AAC731,20191223152313,1826848.56058173,7439.54765629209,1.8392,6,3.262,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
715,6,ALEXANDRA NORTH,BMSZ06,N,BUKIT MERAH,BM,CENTRAL REGION,CR,6EC0F7C4D3A902F5,20191223152313,293695.04215879,2906.69424745778,0.2957,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
716,4,TANGLIN HALT,QTSZ04,N,QUEENSTOWN,QT,CENTRAL REGION,CR,EEBB431F3A5CB9E5,20191223152313,557275.703638,3895.43708169668,0.561,0,0.0,40,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
717,6,MACKENZIE,RCSZ06,Y,ROCHOR,RC,CENTRAL REGION,CR,D51BAF9568A828F4,20191223152313,55681.282483225,1216.48063086851,0.0561,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
718,3,SUNGEI ROAD,RCSZ03,Y,ROCHOR,RC,CENTRAL REGION,CR,31DE89B5FC57F46A,20191223152313,116329.996565155,1727.9635025628,0.1171,0,0.0,8,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
719,8,ONE NORTH,QTSZ08,N,QUEENSTOWN,QT,CENTRAL REGION,CR,EE9D0DAFB282CD42,20191223152313,2003448.20905143,6556.19087781652,2.017,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
720,5,TANJONG RHU,KLSZ05,N,KALLANG,KL,CENTRAL REGION,CR,3B46DAAD3CAB13E0,20191223152313,2434594.02772135,6515.75857503082,2.451,0,0.0,16,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
687,2,KATONG,MPSZ02,N,MARINE PARADE,MP,CENTRAL REGION,CR,55705659E2A91D11,20191223152313,1078992.02528342,5062.81485068684,1.0863,1,0.921,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
688,2,BOULEVARD,ORSZ02,Y,ORCHARD,OR,CENTRAL REGION,CR,B26DFAF98B8F3E52,20191223152313,460550.42984832,4109.23134961735,0.4637,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
689,6,ISTANA NEGARA,NTSZ06,Y,NEWTON,NT,CENTRAL REGION,CR,F6703A7F9EE4DE0D,20191223152313,543483.67693886,3730.31714707233,0.5471,6,10.967,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
690,2,LITTLE INDIA,RCSZ02,Y,ROCHOR,RC,CENTRAL REGION,CR,BD31E8D8DD75AD4B,20191223152313,278303.543354755,2203.28025847718,0.2802,0,0.0,11,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
691,4,GUL BASIN,PNSZ04,N,PIONEER,PN,WEST REGION,WR,6B299B0EE967CE4A,20191223152313,1770598.18518228,9465.24578164366,1.7825,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
692,3,MARINA CENTRE,DTSZ03,Y,DOWNTOWN CORE,DT,CENTRAL REGION,CR,5BE8CDDF1D3EA5B2,20191223152313,886954.80932971,4047.1107934835,0.8929,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
693,3,BRAS BASAH,MUSZ03,Y,MUSEUM,MU,CENTRAL REGION,CR,5A4AD8798D595A1B,20191223152313,218807.716277215,2373.42541022968,0.2203,2,9.079,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
694,3,SOMERSET,ORSZ03,Y,ORCHARD,OR,CENTRAL REGION,CR,2C352F72E378D55C,20191223152313,329437.933094495,3039.80553025371,0.3317,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
695,9,BENCOOLEN,RCSZ09,Y,ROCHOR,RC,CENTRAL REGION,CR,CF8BBFA03E1B0246,20191223152313,170664.304517275,1916.09754822575,0.1718,0,0.0,4,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
696,2,CHATSWORTH,TNSZ02,N,TANGLIN,TN,CENTRAL REGION,CR,8E8276697F10B9AA,20191223152313,1346164.13114183,5469.08337105685,1.3552,2,1.476,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
697,5,KAMPONG GLAM,RCSZ05,Y,ROCHOR,RC,CENTRAL REGION,CR,CCB944F8C1D8EEFE,20191223152313,171334.39620728,1681.62699513323,0.1725,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
698,8,SELEGIE,RCSZ08,Y,ROCHOR,RC,CENTRAL REGION,CR,E8FA232C5BEEA956,20191223152313,49626.01833122,1478.04996949684,0.05,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
699,7,MOUNT EMILY,RCSZ07,Y,ROCHOR,RC,CENTRAL REGION,CR,D8225E737A6496B4,20191223152313,193992.34527842,2301.23030004211,0.1953,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
700,4,ROCHOR CANAL,RCSZ04,Y,ROCHOR,RC,CENTRAL REGION,CR,6DFA7E9068F7B4CE,20191223152313,120171.32121366,1686.00945278988,0.121,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
701,5,MARGARET DRIVE,QTSZ05,N,QUEENSTOWN,QT,CENTRAL REGION,CR,B1753FCD29EF3AC0,20191223152313,1026561.7396795,5968.24722108223,1.0335,0,0.0,84,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
702,4,OXLEY,RVSZ04,Y,RIVER VALLEY,RV,CENTRAL REGION,CR,DB9635F397D9D235,20191223152313,200786.63852654,2005.62590297013,0.2021,1,4.948,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
703,2,CITY HALL,DTSZ02,Y,DOWNTOWN CORE,DT,CENTRAL REGION,CR,C3663E9926627289,20191223152313,710568.702937555,4544.16984708837,0.7154,20,27.956,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
704,6,MEI CHIN,QTSZ06,N,QUEENSTOWN,QT,CENTRAL REGION,CR,F15BD95C8778DC31,20191223152313,748683.995863185,3580.44285696557,0.7537,0,0.0,67,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
705,3,LEONIE HILL,RVSZ03,Y,RIVER VALLEY,RV,CENTRAL REGION,CR,29BCAA5838A4EAC0,20191223152313,368482.988259795,2676.35256333841,0.371,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
706,15,PORT,QTSZ15,N,QUEENSTOWN,QT,CENTRAL REGION,CR,0FA3CB93279F64BF,20191223152313,7606207.57509853,23482.0843206089,7.6575,1,0.131,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
707,1,DHOBY GHAUT,MUSZ01,Y,MUSEUM,MU,CENTRAL REGION,CR,591218FCD7383F8A,20191223152313,221998.18551239,2580.49163982748,0.2235,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
771,2,MACPHERSON,GLSZ02,N,GEYLANG,GL,CENTRAL REGION,CR,A6E1CADF14D4862F,20191223152313,1263409.40396493,4585.78817981672,1.2719,0,0.0,117,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
772,7,KIM KEAT,TPSZ07,N,TOA PAYOH,TP,CENTRAL REGION,CR,A583C30335F0057B,20191223152313,369770.553298465,2500.85184587401,0.3723,0,0.0,40,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
773,4,BEDOK NORTH,BDSZ04,N,BEDOK,BD,EAST REGION,ER,A2254301F85C1EDF,20191223152313,3203663.49323676,8414.96210184943,3.2253,1,0.31,239,0.418,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
774,2,TOA PAYOH CENTRAL,TPSZ02,N,TOA PAYOH,TP,CENTRAL REGION,CR,F05298981CE86DAB,20191223152313,1107267.03579022,5201.96875214797,1.1147,1,0.897,93,1.075,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
775,6,JURONG GATEWAY,JESZ06,N,JURONG EAST,JE,WEST REGION,WR,DE10DD28C74D00A2,20191223152313,554623.675717855,3096.98410990556,0.5584,0,0.0,6,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
776,3,HOLLAND ROAD,BTSZ03,N,BUKIT TIMAH,BT,CENTRAL REGION,CR,5798D0C0351ADBC9,20191223152313,3387243.07742008,8182.13542559836,3.4101,1,0.293,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
777,3,KAMPONG UBI,GLSZ03,N,GEYLANG,GL,CENTRAL REGION,CR,418A24B07122EF05,20191223152313,1878001.45170893,5573.48706315177,1.8907,0,0.0,62,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
778,11,SENNETT,TPSZ11,N,TOA PAYOH,TP,CENTRAL REGION,CR,323E7ABC6E27B92B,20191223152313,867750.437330705,3836.10579302223,0.8736,0,0.0,43,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
779,9,POTONG PASIR,TPSZ09,N,TOA PAYOH,TP,CENTRAL REGION,CR,8A3FB97222900FEA,20191223152313,639143.569298185,3496.88187388688,0.6435,0,0.0,45,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
780,3,TUAS NORTH,TSSZ03,N,TUAS,TS,WEST REGION,WR,1CD927A110152200,20191223152313,3260150.85689723,7702.82494807521,3.2821,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
781,6,PEI CHUN,TPSZ06,N,TOA PAYOH,TP,CENTRAL REGION,CR,E896DA37D43AE86B,20191223152313,411403.93712779,2901.78941605581,0.4142,0,0.0,40,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
782,4,BOON TECK,TPSZ04,N,TOA PAYOH,TP,CENTRAL REGION,CR,3FBAA35FE787D703,20191223152313,418657.35830157,2626.13659250628,0.4215,0,0.0,48,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
783,6,KIAN TECK,JWSZ06,N,JURONG WEST,JW,WEST REGION,WR,9B1413350A34D0D4,20191223152313,2098176.49640771,8830.55525832344,2.1123,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
